CAD_CODE,CATEGORY,Category_Desc,PRIORITY,Priority_Desc,DESCR,AC_BEGIN_DATE,AC_END_DATE,CARD_NAME
28C5Z,3,MEDICAL,3,CHARLIE,SDDN PRLYS/FACIAL DROOP 1 SDE-NO TST EV UK TIM FRM,2012-04-03,2099-12-31,STROKE
28C6,3,MEDICAL,3,CHARLIE,SUDDEN ONSET OF SEVERE HEADACHE,2010-01-01,2011-05-02,STROKE
28C6,3,MEDICAL,3,CHARLIE,SUDDEN LOSS OF BALANCE OR COORDINATION,2011-05-03,2016-09-08,STROKE
28C6,3,MEDICAL,3,CHARLIE,INACTIVE,2016-09-09,2099-12-31,STROKE
28C6C,3,MEDICAL,3,CHARLIE,SDDN LOSS OF BALANCE/COORDNTN-PRTL EVID LESS X HRS,2012-04-17,2099-12-31,STROKE
28C6D,3,MEDICAL,3,CHARLIE,SDDN LOSS OF BALANCE/COORDNTN-PRTL EVID MORE X HRS,2012-04-17,2099-12-31,STROKE
28C6E,3,MEDICAL,3,CHARLIE,SDDN LOSS OF BALNC/COORDNTN-PRTL EVID UNK TIME FRM,2012-04-17,2099-12-31,STROKE
28C6F,3,MEDICAL,3,CHARLIE,SDDN LOSS OF BALNC/CORDNTN- STRNG EVID LESS X HRS,2012-04-17,2099-12-31,STROKE
28C6G,3,MEDICAL,3,CHARLIE,SDDN LOSS OF BLNC/CRDNTN-MORE X HRS SNC SYMP START,2012-04-17,2099-12-31,STROKE
28C6H,3,MEDICAL,3,CHARLIE,SDDN LOSS OF BALNC/CORDNTN- STRNG EVID MORE X HRS,2012-04-17,2099-12-31,STROKE
28C6I,3,MEDICAL,3,CHARLIE,SDDN LOSS OF BALNC/CORDNTN-STRNG EVID UNK TIME FRM,2012-04-17,2099-12-31,STROKE
28C6J,3,MEDICAL,3,CHARLIE,SDDN LOSS OF BALNC/CORDNTN-CLEAR EVID LESS X HRS,2012-04-17,2099-12-31,STROKE
28C6K,3,MEDICAL,3,CHARLIE,SDDN LOSS OF BALNC/CORDNTN-CLEAR EVID MORE X HRS,2012-04-17,2099-12-31,STROKE
28C6L,3,MEDICAL,3,CHARLIE,SDDN LOSS OF BLNC/CRDNTN-LESS X HRS SNC SYMP START,2012-04-17,2099-12-31,STROKE
28C6M,3,MEDICAL,3,CHARLIE,SDDN LOSS OF BALNC/CORDNTN-CLEAR EVID UNK TIME FRM,2012-04-17,2099-12-31,STROKE
28C6U,3,MEDICAL,3,CHARLIE,SDDN LOSS OF BLNC/CRDNTN-UNKOWN WHEN SYMPT STARTED,2012-04-17,2099-12-31,STROKE
28C6X,3,MEDICAL,3,CHARLIE,SDDN LOSS OF BALNC/CORDNTN-NO TEST EVID LESS X HRS,2012-04-17,2099-12-31,STROKE
28C6Y,3,MEDICAL,3,CHARLIE,SDDN LOSS OF BALNC/CORDNTN-NO TEST EVID MORE X HRS,2012-04-17,2099-12-31,STROKE
28C6Z,3,MEDICAL,3,CHARLIE,SDDN LOSS OF BLNC/CRDNTN-NO TEST EVID UNK TIME FRM,2012-04-17,2099-12-31,STROKE
28C7,3,MEDICAL,3,CHARLIE,STROKE HISTORY,2010-01-01,2011-05-02,STROKE
28C7,3,MEDICAL,3,CHARLIE,SUDDEN VISION PROBLEMS,2011-05-03,2016-09-08,STROKE
28C7,3,MEDICAL,3,CHARLIE,INACTIVE,2016-09-09,2099-12-31,STROKE
28C7C,3,MEDICAL,3,CHARLIE,SUDDEN VISION PRBLMS-PRTL EVIDENCE LESS THAN X HRS,2012-04-17,2099-12-31,STROKE
28C7D,3,MEDICAL,3,CHARLIE,SUDDEN VISION PRBLMS-PRTL EVIDENCE MORE THAN X HRS,2012-04-17,2099-12-31,STROKE
28C7E,3,MEDICAL,3,CHARLIE,SUDDEN VISION PRBLMS-PRTL EVIDENCE UNKN TIME FRAME,2012-04-17,2099-12-31,STROKE
28C7F,3,MEDICAL,3,CHARLIE,SUDDEN VISION PRBLMS-STRNG EVIDENCE LESS THN X HRS,2012-04-17,2099-12-31,STROKE
28C7G,3,MEDICAL,3,CHARLIE,SUDDEN VISION PRBLMS-MORE THN X HRS SNCE SYMP STRT,2012-04-17,2099-12-31,STROKE
28C7H,3,MEDICAL,3,CHARLIE,SUDDEN VISION PRBLMS-STRNG EVIDENCE MORE THN X HRS,2012-04-17,2099-12-31,STROKE
28C7I,3,MEDICAL,3,CHARLIE,SUDDEN VISION PRBLMS-STRNG EVIDENCE UNK TIME FRAME,2012-04-17,2099-12-31,STROKE
28C7J,3,MEDICAL,3,CHARLIE,SUDDEN VISION PRBLMS-CLEAR EVIDENCE LESS THN X HRS,2012-04-17,2099-12-31,STROKE
28C7K,3,MEDICAL,3,CHARLIE,SUDDEN VISION PRBLMS-CLEAR EVIDENCE MORE THN X HRS,2012-04-17,2099-12-31,STROKE
28C7L,3,MEDICAL,3,CHARLIE,SUDDEN VISION PRBLMS-LESS THN X HRS SNCE SYMP STRT,2012-04-17,2099-12-31,STROKE
28C7M,3,MEDICAL,3,CHARLIE,SUDDEN VISION PRBLMS-CLEAR EVIDENCE UNK TIME FRAME,2012-04-17,2099-12-31,STROKE
28C7U,3,MEDICAL,3,CHARLIE,SUDDEN VISION PRBLMS-UNKNOWN WHEN SYMPTOMS STARTED,2012-04-17,2099-12-31,STROKE
28C7X,3,MEDICAL,3,CHARLIE,SUDDEN VISION PRBLMS-NO TST EVIDENCE LESS THN X HR,2012-04-17,2099-12-31,STROKE
28C7Y,3,MEDICAL,3,CHARLIE,SUDDEN VISION PRBLMS-NO TST EVIDENCE MORE THN X HR,2012-04-17,2099-12-31,STROKE
28C7Z,3,MEDICAL,3,CHARLIE,SUDDEN VISION PRBLM-NO TST EVIDENCE UNK TIME FRAME,2012-04-17,2099-12-31,STROKE
28C8,3,MEDICAL,3,CHARLIE,BREATHING NORMALLY >=35,2010-01-01,2011-05-02,STROKE
28C8,3,MEDICAL,3,CHARLIE,SUDDEN ONSET OF SEVERE HEADACHE,2011-05-03,2016-09-08,STROKE
28C8,3,MEDICAL,3,CHARLIE,INACTIVE,2016-09-09,2099-12-31,STROKE
28C8C,3,MEDICAL,3,CHARLIE,SDDN ONSET SEVERE HEADACHE-PRTL EVID LESS THN X HR,2012-04-17,2099-12-31,STROKE
28C8D,3,MEDICAL,3,CHARLIE,SDDN ONSET SEVERE HEADACHE-PRTL EVID MORE THN X HR,2012-04-17,2099-12-31,STROKE
28C8E,3,MEDICAL,3,CHARLIE,SDDN ONSET SEVERE HEADACHE- PRTL EVID UNK TIME FRM,2012-04-17,2099-12-31,STROKE
28C8F,3,MEDICAL,3,CHARLIE,SDDN ONSET SEVERE HEADACHE-STRNG EVID LESS X HRS,2012-04-17,2099-12-31,STROKE
28C8G,3,MEDICAL,3,CHARLIE,SDDN ONSET SEVERE HEADACHE-MORE X HR SNC SYMP STRT,2012-04-17,2099-12-31,STROKE
28C8H,3,MEDICAL,3,CHARLIE,SDDN ONSET SEVERE HEADACHE-STRNG EVID MORE X HRS,2012-04-17,2099-12-31,STROKE
28C8I,3,MEDICAL,3,CHARLIE,SDDN ONSET SEVERE HEADACHE-STRNG EVID UNK TIME FRM,2012-04-17,2099-12-31,STROKE
28C8J,3,MEDICAL,3,CHARLIE,SDDN ONSET SEVERE HEADACHE-CLEAR EVID LESS X HRS,2012-04-17,2099-12-31,STROKE
28C8K,3,MEDICAL,3,CHARLIE,SDDN ONSET SEVERE HEADACHE-STRNG EVID MORE X HRS,2012-04-17,2099-12-31,STROKE
28C8L,3,MEDICAL,3,CHARLIE,SDDN ONSET SEVERE HEADACHE-LESS X HR SNC SYMP STRT,2012-04-17,2099-12-31,STROKE
28C8M,3,MEDICAL,3,CHARLIE,SDDN ONSET SEVERE HEADACHE-CLEAR EVID UNK TIME FRM,2012-04-17,2099-12-31,STROKE
28C8U,3,MEDICAL,3,CHARLIE,SDDN ONSET SEVERE HEADACHE-UNKN WHEN SYMPT STARTED,2012-04-17,2099-12-31,STROKE
28C8X,3,MEDICAL,3,CHARLIE,SDDN ONSET SEVERE HEADACHE-NO TEST EVID LESS X HRS,2012-04-17,2099-12-31,STROKE
28C8Y,3,MEDICAL,3,CHARLIE,SDDN ONSET SEVERE HEADACHE-NO TEST EVID MORE X HRS,2012-04-17,2099-12-31,STROKE
28C8Z,3,MEDICAL,3,CHARLIE,SDDN ONSET SEVERE HEADACHE-NO TST EVID UNK TIM FRM,2012-04-17,2099-12-31,STROKE
28C9,3,MEDICAL,3,CHARLIE,STROKE HISTORY,2011-05-03,2016-09-08,STROKE
28C9,3,MEDICAL,3,CHARLIE,INACTIVE,2016-09-09,2099-12-31,STROKE
28C9C,3,MEDICAL,3,CHARLIE,STROKE HISTORY- PARTIAL EVIDENCE (LESS THAN X HRS),2012-04-19,2099-12-31,STROKE
28C9D,3,MEDICAL,3,CHARLIE,STROKE HX - PARTIAL EVIDENCE (GREATER THEN X HR),2012-04-19,2099-12-31,STROKE
28C9E,3,MEDICAL,3,CHARLIE,STROKE HX - PARTIAL EVIDENCE (UNKNOWN TIME FRAME),2012-04-19,2099-12-31,STROKE
28C9F,3,MEDICAL,3,CHARLIE,STROKE HISTORY- STRONG EVIDENCE (LESS THAN X HRS),2012-04-19,2099-12-31,STROKE
28C9G,3,MEDICAL,3,CHARLIE,STROKE HX - GREATER THAN X HRS (SINCE SYMP START),2012-04-19,2099-12-31,STROKE
28C9H,3,MEDICAL,3,CHARLIE,STROKE HISTORY- STRONG EVIDENCE (< THAN X HOURS),2012-04-19,2099-12-31,STROKE
28C9I,3,MEDICAL,3,CHARLIE,STROKE HISTORY-STRONG EVIDENCE (UNKOWN TIME FRAME),2012-04-19,2099-12-31,STROKE
28C9J,3,MEDICAL,3,CHARLIE,STROKE HISTORY- CLEAR EVIDENCE (LESS THAN X HRS),2012-04-19,2099-12-31,STROKE
28C9K,3,MEDICAL,3,CHARLIE,STROKE HISTORY- CLEAR EVIDENCE (GREAT THAN X HRS),2012-04-19,2099-12-31,STROKE
28C9L,3,MEDICAL,3,CHARLIE,STROKE HISTORY-LESS THAN X HRS SINCE SYMPT STARTED,2012-04-19,2099-12-31,STROKE
28C9M,3,MEDICAL,3,CHARLIE,STROKE HISTORY- CLEAR EVIDENCE (UNKOWN TIME FRAME),2012-04-19,2099-12-31,STROKE
28C9U,3,MEDICAL,3,CHARLIE,STROKE HISTORY-UNKNOWN (WHEN THE SYMPTOMS STARTED),2012-04-19,2099-12-31,STROKE
28C9X,3,MEDICAL,3,CHARLIE,STROKE HISTORY-NO TEST EVIDENCE (LESS THAN X HRS),2012-04-19,2099-12-31,STROKE
28C9Y,3,MEDICAL,3,CHARLIE,STROKE HISTORY-NO TEST EVIDENCE (MORE THAN X HRS),2012-04-19,2099-12-31,STROKE
28C9Z,3,MEDICAL,3,CHARLIE,STROKE HISTORY-NO TEST EVIDENCE UNKNOWN TIME FRAME,2012-04-19,2099-12-31,STROKE
29A0,3,MEDICAL,1,ALPHA,OVERRIDE,2016-09-09,2099-12-31,TRAFFIC INCIDENT
29A0U,3,MEDICAL,1,ALPHA,OVERRIDE - UNKNOWN NUMBER OF PATIENTS,2016-09-09,2099-12-31,TRAFFIC INCIDENT
29A0V,3,MEDICAL,1,ALPHA,OVERRIDE - MULTIPLE PATIENTS,2016-09-09,2099-12-31,TRAFFIC INCIDENT
29A0X,3,MEDICAL,1,ALPHA,OVERRIDE - UNK # OF PT'S AND ADD. RESPONSE REQUIRE,2016-09-09,2099-12-31,TRAFFIC INCIDENT
29A0Y,3,MEDICAL,1,ALPHA,OVERRIDE - MULTIPLE PATIENTS AND ADDITIONAL RESPON,2016-09-09,2099-12-31,TRAFFIC INCIDENT
29A1,3,MEDICAL,1,ALPHA,1ST PARTY CALLER W/ INJURY TO NON-DANGEROUS AREA,2010-01-01,2099-12-31,TRAFFIC INCIDENT
29A1U,3,MEDICAL,1,ALPHA,1ST PRTY CALL W/ INJ. TO NOT DANGEROUS AREA- UNK #,2016-09-09,2099-12-31,TRAFFIC INCIDENT
29A1V,3,MEDICAL,1,ALPHA,1ST PRTY CALL W/ INJ. TO NOT DANGEROUS AREA - MTPL,2016-09-09,2099-12-31,TRAFFIC INCIDENT
29A1X,3,MEDICAL,1,ALPHA,1ST PRTY CALL W/ INJ. TO NOT DANGEROUS AREA- UNK #,2016-09-09,2099-12-31,TRAFFIC INCIDENT
29A1Y,3,MEDICAL,1,ALPHA,1ST PRTY CALL W/ INJ. TO NOT DANGEROUS AREA-MTPL P,2016-09-09,2099-12-31,TRAFFIC INCIDENT
29A2,3,MEDICAL,1,ALPHA,NO INJ. REPORTED (UNCONFIRMED OR >5 PPL INVOLVED),2016-09-09,2099-12-31,TRAFFIC INCIDENT
29A2U,3,MEDICAL,1,ALPHA,NO INJ. REPORTED (UNCON. OR > 5 INVOLVED) UNK # OF,2016-09-09,2099-12-31,TRAFFIC INCIDENT
29A2V,3,MEDICAL,1,ALPHA,NO INJ. REPORTED (UNCONF. OR > INVOLVED) MTPL PT'S,2016-09-09,2099-12-31,TRAFFIC INCIDENT
29A2X,3,MEDICAL,1,ALPHA,NO INJ. REPORT (UNCONFIRM OR >5 PT'S) UNK # OF PT,2016-09-09,2099-12-31,TRAFFIC INCIDENT
29A2Y,3,MEDICAL,1,ALPHA,NO INJ. REPORT (UNCONFIRMED OR > 5 PT'S) MTPL PT'S,2016-09-09,2099-12-31,TRAFFIC INCIDENT
29B0,3,MEDICAL,2,BRAVO,OVERRIDE,2016-09-09,2099-12-31,TRAFFIC INCIDENT
29B0U,3,MEDICAL,2,BRAVO,OVERRIDE - UNKNOWN NUMBER OF PATIENTS,2016-09-09,2099-12-31,TRAFFIC INCIDENT
29B0V,3,MEDICAL,2,BRAVO,OVERRIDE - MULTIPLE PATIENTS,2016-09-09,2099-12-31,TRAFFIC INCIDENT
29B0X,3,MEDICAL,2,BRAVO,OVERRIDE- UNK # OF PT'S AND ADD. RESPONSE REQUIRED,2016-09-09,2099-12-31,TRAFFIC INCIDENT
29B0Y,3,MEDICAL,2,BRAVO,OVERRIDE - MTPL PT'S AND ADD. RESPONSE REQUIRED,2016-09-09,2099-12-31,TRAFFIC INCIDENT
29B1,3,MEDICAL,2,BRAVO,INJURIES,2010-01-01,2099-12-31,TRAFFIC INCIDENT
29B1A,5,RSALARM,2,BRAVO,INJURIES - MULT. PTS - ADDITIONAL RESPONSE REQ,2010-01-01,2016-09-11,TRAFFIC INCIDENT
29B1A,5,RSALARM,2,BRAVO,INACTIVE,2016-09-12,2099-12-31,TRAFFIC INCIDENT
29B1M,5,RSALARM,2,BRAVO,INJURIES-MULTIPLE PATIENTS,2011-11-23,2016-09-11,TRAFFIC INCIDENT
29B1M,5,RSALARM,2,BRAVO,INACTIVE,2016-09-12,2099-12-31,TRAFFIC INCIDENT
29B1U,3,MEDICAL,2,BRAVO,INJURIES - UNKNOWN NUMBER OF PATIENTS,2011-11-23,2099-12-31,TRAFFIC INCIDENT
29B1V,3,MEDICAL,2,BRAVO,INJURIES - MULTIPLE PATIENTS,2016-09-09,2099-12-31,TRAFFIC INCIDENT
29B1X,3,MEDICAL,2,BRAVO,INJURIES-UNK PT'S AND ADDITIONAL RESPONSE REQUIRED,2011-11-23,2099-12-31,TRAFFIC INCIDENT
29B1Y,3,MEDICAL,2,BRAVO,INJURIES - MTPL PT'S AND ADD. RESPONSE REQUIRED,2016-09-09,2099-12-31,TRAFFIC INCIDENT
29B2,3,MEDICAL,2,BRAVO,SERIOUS HEMORRHAGE,2010-01-01,2099-12-31,TRAFFIC INCIDENT
29B2A,5,RSALARM,2,BRAVO,SERIOUS HEMORRHAGE-MULTIPLE PTS ADDTL RESP REQUIRE,2011-11-23,2016-09-11,TRAFFIC INCIDENT
29B2A,5,RSALARM,2,BRAVO,INACTIVE,2016-09-12,2099-12-31,TRAFFIC INCIDENT
29B2M,5,RSALARM,2,BRAVO,SERIOUS HEMMORRHAGE-MULTIPLE PTS,2011-11-23,2016-09-11,TRAFFIC INCIDENT
29B2M,3,MEDICAL,2,BRAVO,INACTIVE,2016-09-12,2099-12-31,TRAFFIC INCIDENT
29B2U,3,MEDICAL,2,BRAVO,SERIOUS HEMMORRHAGE-UNK NUMBER OF PTS,2011-11-23,2099-12-31,TRAFFIC INCIDENT
29B2V,3,MEDICAL,2,BRAVO,SERIOUS HEMORRHAGE - MULTIPLE PATIENTS,2016-09-09,2099-12-31,TRAFFIC INCIDENT
29B2X,3,MEDICAL,2,BRAVO,SERIOUS HEMMORRHAGE-UNK PTS-ADTL RESPONSE REQUIRED,2011-11-23,2099-12-31,TRAFFIC INCIDENT
29B2Y,3,MEDICAL,2,BRAVO,SERIOUS HEMORRHAGE-MTPL PT'S AND ADD. RESPONSE REQ,2016-09-09,2099-12-31,TRAFFIC INCIDENT
29B3,3,MEDICAL,2,BRAVO,OTHER HAZARDS,2010-01-01,2099-12-31,TRAFFIC INCIDENT
29B3A,5,RSALARM,2,BRAVO,OTHER HAZARDS-MULTIPLE PTS-ADTL RESPONSE REQUIRED,2011-11-23,2016-09-11,TRAFFIC INCIDENT
29B3A,5,RSALARM,2,BRAVO,INACTIVE,2016-09-12,2099-12-31,TRAFFIC INCIDENT
29B3M,5,RSALARM,2,BRAVO,OTHER HAZARDS - MULTIPLE PTS,2011-11-23,2016-09-11,TRAFFIC INCIDENT
29B3M,3,MEDICAL,2,BRAVO,INACTIVE,2016-09-12,2099-12-31,TRAFFIC INCIDENT
29B3U,3,MEDICAL,2,BRAVO,OTHER HAZARDS - UNK NUMBER OF PATIENTS,2011-11-23,2099-12-31,TRAFFIC INCIDENT
29B3V,3,MEDICAL,2,BRAVO,OTHER HAZARDS - MULTIPLE PATIENTS,2016-09-09,2099-12-31,TRAFFIC INCIDENT
29B3X,3,MEDICAL,2,BRAVO,OTHER HAZARDS - UNK PTS - ADTL RESPONSE REQUIRED,2011-11-23,2099-12-31,TRAFFIC INCIDENT
29B3Y,3,MEDICAL,2,BRAVO,OTHER HAZARDS-MTPL PT'S AND ADD. RESPONSE REQUIRED,2016-09-09,2099-12-31,TRAFFIC INCIDENT
29B4,3,MEDICAL,2,BRAVO,UNKNOWN STATUS,2010-01-01,2016-09-09,TRAFFIC INCIDENT
29B4,3,MEDICAL,2,BRAVO,LOW MECHANISM (1ST OR 2ND PARTY CALLER),2016-09-10,2016-09-11,TRAFFIC INCIDENT
29B4,3,MEDICAL,2,BRAVO,LOW MECHANISM (1ST OR 2ND PARTY CALLER),2016-09-12,2099-12-31,TRAFFIC INCIDENT
29B4A,5,RSALARM,2,BRAVO,UNK STATUS/OTHER CODES NA-MULTIPLE PTS ADTL RESPON,2011-11-23,2016-09-11,TRAFFIC INCIDENT
29B4A,5,RSALARM,2,BRAVO,INACTIVE,2016-09-12,2099-12-31,TRAFFIC INCIDENT
29B4M,5,RSALARM,2,BRAVO,UNK STATUS/OTHER CODES NA-MULTIPLE PTS,2011-11-23,2016-09-11,TRAFFIC INCIDENT
29B4M,3,MEDICAL,2,BRAVO,INACTIVE,2016-09-12,2099-12-31,TRAFFIC INCIDENT
29B4U,3,MEDICAL,2,BRAVO,UNK STATUS/OTHER CODES NA-UNK NUMBER OF PTS,2011-11-23,2016-09-08,TRAFFIC INCIDENT
29B4U,3,MEDICAL,2,BRAVO,LOW MECHANISM (1ST OR 2ND PRTY CALL)-UNK # OF PT'S,2016-09-09,2099-12-31,TRAFFIC INCIDENT
29B4V,3,MEDICAL,2,BRAVO,LOW MECHANISM (1ST OR 2ND PRTY CALL) - MTPL PT'S,2016-09-09,2099-12-31,TRAFFIC INCIDENT
29B4X,5,RSALARM,2,BRAVO,UNK STATUS/OTHER CODES NA-UNK PTS ADTL RESP REQUIR,2011-11-23,2016-09-11,TRAFFIC INCIDENT
29B4X,3,MEDICAL,2,BRAVO,LOW MECH. (1ST OR 2ND PTY CALL)- UNK PT'S & ADD.,2016-09-12,2099-12-31,TRAFFIC INCIDENT
29B4Y,3,MEDICAL,2,BRAVO,LOW MECH. (1ST OR 2ND PTY CALL) MTPL PT'S & ADDIT,2016-09-09,2099-12-31,TRAFFIC INCIDENT
29B5,3,MEDICAL,2,BRAVO,INACTIVE,2010-01-01,2016-09-08,TRAFFIC INCIDENT
29B5,3,MEDICAL,2,BRAVO,UNKNOWN STATUS/OTHER CODES NOT APPLICABLE,2016-09-09,2099-12-31,TRAFFIC INCIDENT
29B5U,3,MEDICAL,2,BRAVO,UNK STATUS\OTHER CODES N\A- UNKNOWN # OF PT'S,2016-09-09,2099-12-31,TRAFFIC INCIDENT
29B5V,3,MEDICAL,2,BRAVO,UNK STATUS\OTHER CODE N\A - MULTIPLE PATIENTS,2016-09-09,2099-12-31,TRAFFIC INCIDENT
29B5X,3,MEDICAL,2,BRAVO,UNK STATUS\OTHER CODE N\A- UNK # PT'S AND ADDITION,2016-09-09,2099-12-31,TRAFFIC INCIDENT
29B5Y,3,MEDICAL,2,BRAVO,UNK STATUS\OTHER CODE N\A-MTPL PT'S AND ADD. RESPO,2016-09-09,2099-12-31,TRAFFIC INCIDENT
29B6,3,MEDICAL,2,BRAVO,INACTIVE,2010-01-01,2099-12-31,TRAFFIC INCIDENT
29D0,3,MEDICAL,4,DELTA,OVERRIDE,2016-09-09,2099-12-31,TRAFFIC INCIDENT
29D0U,3,MEDICAL,4,DELTA,OVERRIDE - UNKNOWN NUMBER OF PATIENTS,2016-09-09,2099-12-31,TRAFFIC INCIDENT
29D0V,3,MEDICAL,4,DELTA,OVERRIDE - MULTIPLE PATIENTS,2016-09-09,2099-12-31,TRAFFIC INCIDENT
29D0X,3,MEDICAL,4,DELTA,OVERRIDE -UNK # OF PT'S AND ADD. RESPONSE REQUIRED,2016-09-09,2099-12-31,TRAFFIC INCIDENT
29D0Y,3,MEDICAL,4,DELTA,OVERRIDE - MTPL PTS AND ADDITION RESPONSE REQUIRED,2016-09-09,2099-12-31,TRAFFIC INCIDENT
29D1,3,MEDICAL,4,DELTA,INACTIVE,2010-01-01,2099-12-31,TRAFFIC INCIDENT
29D1A,5,RSALARM,4,DELTA,MAJOR INCIDENT - AIRCRAFT,2010-01-01,2099-12-31,TRAFFIC INCIDENT
29D1B,5,RSALARM,4,DELTA,MAJOR INCIDENT - BUS,2010-01-01,2099-12-31,TRAFFIC INCIDENT
29D1C,5,RSALARM,4,DELTA,MAJOR INCIDENT - SUBWAY/METRO,2010-01-01,2099-12-31,TRAFFIC INCIDENT
29D1D,5,RSALARM,4,DELTA,MAJOR INCIDENT - TRAIN,2010-01-01,2099-12-31,TRAFFIC INCIDENT
29D1E,5,RSALARM,4,DELTA,MAJOR INCIDENT - WATERCRAFT,2010-01-01,2099-12-31,TRAFFIC INCIDENT
29D1F,5,RSALARM,4,DELTA,MAJOR INCIDENT - MULTI-VEHICLE (>10) PILE UP,2010-01-01,2099-12-31,TRAFFIC INCIDENT
29D1G,5,RSALARM,4,DELTA,MAJOR INCIDENT - STREET CAR/TRAM/LIGHT RAIL,2016-09-09,2099-12-31,TRAFFIC INCIDENT
29D1H,5,RSALARM,4,DELTA,MAJOR INCIDENT - VEHICLE VS. BUILDING,2016-09-09,2099-12-31,TRAFFIC INCIDENT
29D2,3,MEDICAL,4,DELTA,INACTIVE,2010-01-01,2099-12-31,TRAFFIC INCIDENT
29D2A,3,MEDICAL,4,DELTA,INACTIVE,2010-01-01,2099-12-31,TRAFFIC INCIDENT
29D2B,3,MEDICAL,4,DELTA,INACTIVE,2010-01-01,2099-12-31,TRAFFIC INCIDENT
29D2C,3,MEDICAL,4,DELTA,INACTIVE,2010-01-01,2099-12-31,TRAFFIC INCIDENT
29D2K,3,MEDICAL,4,DELTA,HIGH MECHANISM - ALL TERRAIN/SNOWMOBILE,2010-01-01,2099-12-31,TRAFFIC INCIDENT
29D2L,3,MEDICAL,4,DELTA,HIGH MECHANISM - AUTO VS. BICYCLE/AUTO VS. MOTORCY,2010-01-01,2099-12-31,TRAFFIC INCIDENT
29D2M,3,MEDICAL,4,DELTA,HIGH MECHANISM - AUTO VS. PEDESTRIAN,2010-01-01,2099-12-31,TRAFFIC INCIDENT
29D2N,5,RSALARM,4,DELTA,HIGH MECHANISM - EJECTION,2010-01-01,2099-12-31,TRAFFIC INCIDENT
29D2O,5,RSALARM,4,DELTA,HIGH MECHANISM - PERSONAL WATERCRAFT,2010-01-01,2099-12-31,TRAFFIC INCIDENT
29D2P,5,RSALARM,4,DELTA,HIGH MECHANISM - ROLLOVERS,2010-01-01,2099-12-31,TRAFFIC INCIDENT
29D2Q,5,RSALARM,4,DELTA,HIGH MECHANISM - VEHICLE OFF BRIDGE/HEIGHT,2010-01-01,2099-12-31,TRAFFIC INCIDENT
29D2R,5,RSALARM,4,DELTA,HIGH MECHANISM - POSSIBLE DEATH AT SCENE,2010-01-01,2099-12-31,TRAFFIC INCIDENT
29D2S,5,RSALARM,4,DELTA,HIGH MECHANISM - SINKING VEHICLE,2010-01-01,2016-09-11,TRAFFIC INCIDENT
29D2S,5,RSALARM,4,DELTA,HIGH MECHANISM - SINKING VEHICLE/VEHICLE IN FLOODW,2016-09-12,2099-12-31,TRAFFIC INCIDENT
29D2T,5,RSALARM,4,DELTA,HIGH MECHANISM - TRAIN/LIGHT RAIL VS. PEDESTRIAN,2016-09-09,2099-12-31,TRAFFIC INCIDENT
29D3,2,HAZMAT,4,DELTA,HAZMAT,2010-01-01,2016-09-11,TRAFFIC INCIDENT
29D3,5,RSALARM,4,DELTA,HIGH VELOCITY IMPACT,2016-09-12,2099-12-31,TRAFFIC INCIDENT
29D3A,2,HAZMAT,4,DELTA,HAZMAT-MTPL NMBR OF PATIENTS/ADDITION RESPONSE REQ,2012-04-19,2016-09-11,TRAFFIC INCIDENT
29D3A,2,HAZMAT,4,DELTA,INACTIVE,2016-09-12,2099-12-31,TRAFFIC INCIDENT
29D3M,2,HAZMAT,4,DELTA,HAZMAT- MULTIPLE PATIENTS,2012-04-19,2016-09-11,TRAFFIC INCIDENT
29D3M,2,HAZMAT,4,DELTA,INACTIVE,2016-09-12,2099-12-31,TRAFFIC INCIDENT
29D3U,2,HAZMAT,4,DELTA,HAZMAT- UNKNOWN NUMBER OF PATIENTS,2012-04-19,2016-09-11,TRAFFIC INCIDENT
29D3U,5,RSALARM,4,DELTA,HIGH VELOCITY IMPACT - UNKNOWN NUMBER OF PATIENTS,2016-09-12,2099-12-31,TRAFFIC INCIDENT
29D3V,5,RSALARM,4,DELTA,HIGH VELOCITY IMPACT - MULTIPLE PATIENTS,2016-09-09,2016-09-11,TRAFFIC INCIDENT
29D3V,5,RSALARM,4,DELTA,HIGH VELOCITY IMPACT - MULTIPLE PATIENTS,2016-09-12,2099-12-31,TRAFFIC INCIDENT
29D3X,2,HAZMAT,4,DELTA,HIGH VELOCITY IMPACT-UNK # OF PT'S AND ADD. HELP,2012-04-19,2099-12-31,TRAFFIC INCIDENT
29D3Y,5,RSALARM,4,DELTA,HIGH VELOCITY IMPACT-MULT. PT & ADD. RESPONSE REQ.,2016-09-09,2099-12-31,TRAFFIC INCIDENT
29D4,5,RSALARM,4,DELTA,PINNED (TRAPPED) VICTIM,2010-01-01,2016-09-08,TRAFFIC INCIDENT
29D4,2,HAZMAT,4,DELTA,HAZMAT,2016-09-09,2099-12-31,TRAFFIC INCIDENT
29D4A,5,RSALARM,4,DELTA,PINNED(TRAPPED)VCTM-MTPL PATIENT/ADDITION RESP REQ,2012-04-19,2016-09-11,TRAFFIC INCIDENT
29D4A,5,RSALARM,4,DELTA,INACTIVE,2016-09-12,2099-12-31,TRAFFIC INCIDENT
29D4M,5,RSALARM,4,DELTA,PINNED (TRAPPED) VICTIM-MULTIPLE PATIENTS,2012-04-19,2016-09-11,TRAFFIC INCIDENT
